,Unnamed: 0,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,ict_index_per_90,ict_index_value,bps_per_90,value_bps,position,teamName,statusFull,description,zScore_form,p-form,form-cat,zScore_cost,p-cost,cost-cat,zScore_vsea,p-vsea,vsea-cat,zScore_vbps,p-vbps,vbps-cat,zScore_sbp,p-sbp,sbp-cat,zScore_ictval,p-ictval,ictval-cat,zScore_ict,p-ict,ict-cat,zScore_bps,p-bps,bps-cat,zScore_gpts,p-gpts,gpts-cat,strength,zScore_str,p-str,str-cat,class,kMeansClass,pcaKMeansClass,kMeans-cat,pcaKMeans-cat
403,640,100.0,100.0,47247,0,0,-1,1,0,3,-0.3,-1.3,0,John,0.2,481,False,,2023-08-04T11:00:04.379703Z,4.9,47247.jpg,0.8,Fleck,0.0,False,,a,Sheffield Utd,49,3,642,9,1245,12,0.0,0.6,Fleck,89,0,0,0,5,0,0,0,1,0,0,0,13,5.4,26.0,2.0,3.3,1,0.0,0.35,0.35,3.15,459,207,355,182,436,218,439,203,,,,,,,0.0,0.0,0.35,0.35,3.19,5.06,210,135,398,183,489,230,704,287,1.01,0.0,0.82,0.07,3.25,0.27,Midfielder,Sheffield Utd,avail,"[Fleck, Sheffield Utd]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.0,0.5,bronze,0,2,0,gold,gold
404,641,,,82143,0,0,0,0,0,1,2.8,1.8,1,Wes,3.3,482,False,,,4.5,82143.jpg,2.5,Foderingham,0.4,False,,a,Sheffield Utd,49,49,47351,646,46340,1079,0.7,10.9,Foderingham,1800,0,0,1,49,1,0,0,2,0,89,7,349,615.2,0.0,0.0,61.6,20,0.0,0.03,0.03,39.74,5,3,637,77,624,69,123,2,,,,,,,0.0,4.45,0.0,0.0,1.99,2.45,354,16,69,7,223,25,267,36,1.0,0.05,3.08,1.37,17.8,7.91,Goalkeeper,Sheffield Utd,avail,"[Foderingham, Sheffield Utd]",0.7855676851373958,0.7839395988146818,silver,0.0,0.5,bronze,1.0894859169019726,0.862030169047086,gold,2.358259094004669,0.9908195635574378,platin,0.0,0.5,bronze,0.9434255174249564,0.8272683518978556,gold,0.0031094228214988,0.5012404782322113,silver,1.2000970107729043,0.8849491668210845,gold,0.0477721240079809,0.5190510734993196,silver,0.20822,0.4005078363460955,0.655608743570792,silver,1,3,2,silver,bronze
405,643,100.0,100.0,155197,0,0,-2,2,0,2,0.0,-1.0,0,Max,0.5,484,False,,2023-08-25T14:00:09.439172Z,4.3,155197.jpg,0.9,Lowe,0.0,False,,a,Sheffield Utd,49,6,1466,15,7005,32,0.1,1.4,Lowe,310,0,0,0,8,0,0,0,1,0,0,0,23,61.6,18.1,18.0,9.7,3,0.58,0.04,0.62,6.61,358,138,377,135,358,126,395,140,,,,,,,0.17,0.0,0.01,0.18,1.92,2.32,583,136,328,111,473,157,562,206,0.87,0.0,1.39,0.23,3.29,0.53,Defender,Sheffield Utd,avail,"[Lowe, Sheffield Utd]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.0,0.5,bronze,0,2,0,gold,gold
406,644,100.0,100.0,169432,0,0,-1,1,0,4,1.5,0.5,0,Oliver,2.0,485,False,,2023-12-02T18:00:10.488989Z,5.4,169432.jpg,2.6,McBurnie,0.0,False,,a,Sheffield Utd,49,29,9362,109,11277,235,0.4,5.4,McBurnie,677,3,1,0,23,0,0,0,1,2,0,4,91,185.8,99.2,242.0,52.7,8,2.99,1.13,4.11,16.65,221,27,202,31,73,27,152,29,,,,,1.0,,0.4,0.0,0.15,0.55,2.21,3.06,113,32,190,24,212,30,531,73,1.06,0.0,4.79,0.98,8.64,1.76,Forward,Sheffield Utd,avail,"[McBurnie, Sheffield Utd]",0.0,0.5,bronze,0.3421747501654046,0.6338903069765087,silver,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.2733669895771827,0.6077144373977914,silver,0.8771553994948966,0.8097988812919666,gold,0.0,0.5,bronze,0.1281012777337295,0.5509655875522546,silver,0.0525,0.0,0.5,bronze,0,2,0,gold,gold
407,646,100.0,100.0,443211,0,0,-1,1,0,2,-0.3,-1.3,1,Rhys,0.2,487,False,,2023-08-06T23:30:06.150503Z,3.9,443211.jpg,1.0,Norrington-Davies,0.2,False,,a,Sheffield Utd,49,1,26970,1348,16399,1053,0.1,0.3,Norrington-Davies,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,510,181,495,179,468,168,516,180,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,763,246,374,130,410,144,331,129,0.0,0.0,0.0,0.0,3.0,0.08,Defender,Sheffield Utd,avail,"[Norrington-Davies, Sheffield Utd]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.0,0.5,bronze,0,2,0,gold,gold
408,647,100.0,100.0,79934,0,0,-2,2,0,3,0.3,-0.7,2,Oliver,0.8,488,False,,2023-12-06T22:00:10.467989Z,4.8,79934.jpg,1.9,Norwood,0.0,False,,a,Sheffield Utd,49,34,9739,22,9487,148,0.2,7.1,Norwood,1271,1,0,0,37,0,0,0,6,0,0,3,190,269.4,250.6,80.0,60.0,14,1.1,1.03,2.13,30.32,130,51,74,58,206,116,130,75,1.0,,1.0,,2.0,,0.08,0.0,0.07,0.15,2.15,2.62,271,174,301,135,308,126,534,189,0.99,0.0,3.33,1.25,10.72,4.02,Midfielder,Sheffield Utd,avail,"[Norwood, Sheffield Utd]",0.0,0.5,bronze,0.0,0.5,bronze,0.2035574689805514,0.5806503339902407,silver,0.5292891752256835,0.7016975681974872,silver,0.0,0.5,bronze,0.7372536627025643,0.7695159473434305,silver,0.1308939223351535,0.552070388704186,silver,0.0,0.5,bronze,0.0,0.5,bronze,0.05186,0.0,0.5,bronze,0,2,0,gold,gold
409,648,100.0,100.0,167878,0,0,-2,2,0,3,-0.3,-1.3,1,Ben,0.2,489,False,,2023-08-27T23:00:07.645002Z,4.8,167878.jpg,1.0,Osborn,0.0,False,,a,Sheffield Utd,49,9,841,4,2819,17,0.0,1.9,Osborn,308,0,0,0,5,0,0,0,2,0,0,0,36,39.2,52.3,9.0,9.8,3,0.12,0.28,0.4,5.94,395,176,301,164,395,200,393,181,,,,,,,0.04,0.0,0.08,0.12,1.74,1.46,281,183,395,180,454,210,657,260,0.88,0.0,1.09,0.2,4.0,0.75,Midfielder,Sheffield Utd,avail,"[Osborn, Sheffield Utd]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.0,0.5,bronze,0,2,0,gold,gold
410,649,100.0,100.0,538207,0,0,-2,2,0,4,0.5,-0.5,2,William,1.0,490,False,,2023-09-13T01:00:07.758026Z,4.3,538207.jpg,1.1,Osula,1.5,False,,a,Sheffield Utd,49,12,264558,3830,268535,13134,0.2,2.8,Osula,516,0,0,0,10,0,0,0,4,0,0,0,4,17.6,20.9,135.0,16.7,6,0.88,0.08,0.96,12.77,428,49,370,48,144,38,347,44,,,,,,,0.15,0.0,0.01,0.16,2.23,1.74,613,97,282,38,400,47,157,25,1.05,0.0,1.52,0.39,0.36,0.09,Forward,Sheffield Utd,avail,"[Osula, Sheffield Utd]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.0,0.5,bronze,0,2,0,gold,gold
411,650,100.0,100.0,83427,0,0,-1,1,0,2,0.8,-0.2,1,Jack,1.3,576,False,,2023-12-09T22:00:10.264493Z,4.4,83427.jpg,0.9,Robinson,0.1,False,,a,Sheffield Utd,49,18,13395,53,15069,210,0.3,4.1,Robinson,1659,0,1,1,47,1,0,0,6,0,0,1,231,309.4,72.5,52.0,43.6,18,0.51,0.42,0.93,36.06,102,38,250,75,258,76,188,51,,,,,,,0.03,0.0,0.02,0.05,1.96,2.55,487,88,241,82,477,160,412,160,0.98,0.05,2.18,0.99,11.6,5.27,Defender,Sheffield Utd,avail,"[Robinson, Sheffield Utd]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,1.1170044447562055,0.8680037876271132,gold,0.0,0.5,bronze,0.2905479774707153,0.6143014739013386,silver,0.0,0.5,bronze,0.1067014430430751,0.5424870811191753,silver,0.0,0.5,bronze,0.04905,0.0,0.5,bronze,0,2,0,gold,gold
412,651,0.0,100.0,504198,0,0,-3,3,0,3,0.0,-0.5,2,Anis,1.0,587,False,International Duty - Unknown return date,2023-12-30T22:30:10.386994Z,4.7,504198.jpg,0.9,Slimane,0.0,False,,i,Sheffield Utd,49,9,758,11,5157,35,0.2,1.9,Slimane,314,0,0,1,10,1,0,0,2,0,0,0,14,28.2,41.2,52.0,12.2,3,0.81,0.12,0.93,7.59,411,185,324,171,259,137,373,169,,,,,,,0.23,0.0,0.03,0.26,2.18,2.87,328,212,286,125,478,223,617,236,0.86,0.29,1.22,0.26,1.4,0.3,Midfielder,Sheffield Utd,inj,"[Slimane, Sheffield Utd]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.0,0.5,bronze,0,2,0,gold,gold
413,652,0.0,,432990,0,0,-2,2,0,2,0.0,-1.5,0,Yasser,0.0,592,False,International Duty - Unknown return date,2023-12-30T22:30:10.422438Z,4.3,432990.jpg,0.7,Larouci,0.0,False,,i,Sheffield Utd,49,4,1194,7,4104,101,0.0,0.9,Larouci,276,0,0,0,7,0,0,0,1,0,0,0,29,52.4,2.9,31.0,8.6,2,0.17,0.02,0.19,7.34,372,142,424,155,304,100,401,143,,,,,,,0.06,0.0,0.01,0.07,2.39,2.28,602,149,546,223,494,166,521,196,0.65,0.0,1.43,0.2,4.83,0.67,Defender,Sheffield Utd,inj,"[Larouci, Sheffield Utd]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.0,0.5,bronze,0,2,0,gold,gold
414,653,,,523957,-1,1,-4,4,0,4,-0.3,-1.3,0,Bénie,0.2,593,False,,,5.1,523957.jpg,1.4,Traoré,0.0,False,,a,Sheffield Utd,49,11,7957,37,12652,82,0.0,2.2,T.Bénie,383,0,0,0,13,0,0,0,0,0,0,0,14,25.8,56.7,31.0,11.2,3,0.27,0.46,0.73,11.66,415,46,291,39,307,48,381,47,,,,,,,0.06,0.0,0.11,0.17,2.74,3.05,166,41,401,49,374,44,558,77,0.7,0.0,1.4,0.22,1.75,0.27,Forward,Sheffield Utd,avail,"[T.Bénie, Sheffield Utd]",0.0,0.5,bronze,0.0662998694901769,0.5264304564351758,silver,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.00215,0.0,0.5,bronze,0,2,0,gold,gold
415,654,100.0,100.0,424001,0,0,0,0,0,3,1.7,0.7,2,Vini,2.2,638,False,,2023-08-10T15:30:07.083501Z,5.0,424001.jpg,1.8,de Souza Costa,0.0,False,,a,Sheffield Utd,49,34,3030,25,2747,76,0.4,6.8,Vini Souza,1503,0,0,1,40,0,0,0,2,0,0,1,182,254.8,45.3,58.0,35.8,18,0.2,0.19,0.39,33.36,142,58,315,168,250,133,231,114,,,,,,,0.01,0.0,0.01,0.02,2.0,2.4,198,125,168,79,326,139,599,227,1.08,0.06,1.88,0.72,9.63,3.66,Midfielder,Sheffield Utd,avail,"[Vini Souza, Sheffield Utd]",0.0912583081685439,0.5363563275171386,silver,0.0,0.5,bronze,0.1336157494078077,0.5531467851795537,silver,0.3600271776008935,0.6405865951614806,silver,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.01895,0.0,0.5,bronze,0,2,0,gold,gold
416,657,,,538210,0,0,-1,1,0,3,1.2,0.2,2,Andre,1.7,655,False,,,4.4,538210.jpg,1.5,Brooks,0.0,False,,a,Sheffield Utd,49,12,5904,121,4850,146,0.4,2.7,Brooks,402,0,0,1,6,0,0,0,0,0,0,0,42,35.0,4.9,13.0,5.4,6,0.09,0.03,0.12,4.79,403,181,417,208,385,193,422,194,,,,,,,0.02,0.0,0.01,0.03,1.07,1.34,566,320,208,93,359,155,548,199,1.34,0.22,0.68,0.12,5.25,0.95,Midfielder,Sheffield Utd,avail,"[Brooks, Sheffield Utd]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.0,0.5,bronze,0,2,0,gold,gold
417,658,,,487836,0,0,-1,1,0,4,-0.5,-1.5,0,Antwoine,0.0,656,False,,,4.4,487836.jpg,1.0,Hackford,0.1,False,,a,Sheffield Utd,49,2,11635,114,10480,292,0.0,0.5,Hackford,11,0,0,0,1,0,0,0,0,0,0,0,5,0.0,0.3,0.0,0.0,0,0.0,0.0,0.0,0.12,640,63,453,57,613,63,645,65,,,,,,,0.0,0.0,0.0,0.0,0.98,8.18,552,95,584,56,424,50,445,63,0.0,0.0,0.0,0.0,2.5,0.11,Forward,Sheffield Utd,avail,"[Hackford, Sheffield Utd]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.0,0.5,bronze,0,2,0,gold,gold
418,659,100.0,0.0,196100,0,0,0,0,1,3,2.0,0.0,0,Gustavo,2.5,663,False,,2023-12-26T18:30:10.369318Z,5.0,196100.jpg,2.8,Hamer,0.2,False,,a,Sheffield Utd,49,51,62262,121,52848,651,0.5,10.2,Hamer,1434,2,2,2,35,0,0,0,5,0,0,3,215,261.8,371.1,130.0,76.2,17,1.57,1.67,3.24,29.5,138,55,34,27,146,91,82,57,2.0,,,,,,0.1,0.0,0.1,0.2,1.85,2.2,190,119,132,63,173,77,353,110,1.07,0.13,4.23,1.52,12.11,4.36,Midfielder,Sheffield Utd,avail,"[Hamer, Sheffield Utd]",0.2806154109782307,0.6104973027258899,silver,0.0,0.5,bronze,0.926288571232237,0.822851983156974,gold,0.6891477285379859,0.7546348464191901,silver,0.0,0.5,bronze,1.201140335827946,0.8851516156074756,gold,0.5909181205843104,0.7227123579998492,silver,0.1966420461950449,0.5779461675731856,silver,0.2887595851852262,0.6136173192305765,silver,0.1352,0.0,0.5,bronze,0,3,2,silver,bronze
419,660,50.0,0.0,173807,0,0,0,0,0,3,-0.2,0.0,0,Tom,0.0,666,False,Thigh injury - 50% chance of playing,2023-10-06T11:00:10.190930Z,5.0,173807.jpg,0.7,Davies,0.0,False,,d,Sheffield Utd,49,2,573,2,650,10,0.0,0.4,T.Davies,57,0,0,0,5,0,0,0,1,0,0,0,-2,6.4,13.0,8.0,2.8,0,0.09,0.04,0.13,2.51,457,206,394,198,402,203,448,207,,,,,,,0.14,0.0,0.06,0.2,3.96,7.89,187,116,721,305,495,232,721,295,0.0,0.0,0.93,0.06,-0.67,-0.04,Midfielder,Sheffield Utd,doubt,"[T.Davies, Sheffield Utd]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.0,0.5,bronze,0,2,0,gold,gold
420,661,,,244619,0,0,0,0,0,2,-0.3,-1.3,1,Luke,0.2,693,False,,,4.0,244619.jpg,0.6,Thomas,0.1,False,,a,Sheffield Utd,49,7,10706,58,6887,197,0.0,1.8,Thomas,916,0,0,0,29,0,0,0,3,0,0,0,80,127.8,53.9,64.0,24.7,11,0.53,0.18,0.71,21.7,282,110,297,97,233,61,304,106,,,,,,,0.05,0.0,0.02,0.07,2.13,2.85,668,186,375,131,496,167,442,171,1.08,0.0,2.06,0.62,6.67,2.0,Defender,Sheffield Utd,avail,"[Thomas, Sheffield Utd]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.0,0.5,bronze,0,2,0,gold,gold
421,662,,,585472,0,0,0,0,0,3,-0.5,-1.5,0,Ryan,0.0,730,False,,,4.5,585472.jpg,1.0,Oné,0.0,False,,a,Sheffield Utd,49,1,420,9,300,11,0.0,0.2,Oné,7,0,0,0,2,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0,0,0.0,0.0,0.0,1.28,714,297,455,223,705,297,720,300,,,,,,,0.0,0.0,0.0,0.0,16.46,25.71,473,282,669,267,443,201,739,310,0.0,0.0,0.0,0.0,3.0,0.07,Midfielder,Sheffield Utd,avail,"[Oné, Sheffield Utd]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.0,0.5,bronze,0,2,0,gold,gold
422,664,,,552425,0,0,0,0,0,3,-0.3,-1.3,0,Sydie,0.2,759,False,,,4.5,552425.jpg,1.0,Peck,0.0,False,,a,Sheffield Utd,49,1,76,3,48,3,0.0,0.2,Peck,9,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0,0,0.0,0.0,0.0,0.12,711,295,461,224,702,295,717,298,,,,,,,0.0,0.0,0.0,0.0,1.2,0.0,469,280,393,179,442,200,762,328,0.0,0.0,0.0,0.0,3.0,0.07,Midfielder,Sheffield Utd,avail,"[Peck, Sheffield Utd]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.0,0.5,bronze,0,2,0,gold,gold
423,665,100.0,100.0,242898,0,0,-2,2,1,3,3.3,3.8,6,Brennan,3.8,450,False,,2023-12-16T08:00:10.122072Z,5.8,242898.jpg,3.1,Johnson,0.7,False,,a,Tottenham,6,53,117975,6772,111376,3938,0.7,9.1,Johnson,1071,1,5,3,19,0,0,0,1,0,0,2,164,200.6,255.7,327.0,78.3,14,3.2,1.59,4.78,21.26,195,81,71,55,45,26,74,52,,,,,,,0.27,0.0,0.13,0.4,1.79,1.6,76,49,62,33,141,64,208,68,1.18,0.25,4.61,1.35,9.76,2.86,Midfielder,Spurs,avail,"[Johnson, Tottenham]",1.101162856486874,0.8645871078598204,gold,0.7100079243990403,0.7611503889445248,silver,0.66983559946551,0.7485187014629753,silver,0.0,0.5,bronze,0.0,0.5,bronze,0.909063541637891,0.8183417070271275,gold,0.7851505598450654,0.7838173505875488,silver,0.0,0.5,bronze,0.5297470463624718,0.7018563378665142,silver,0.15241,0.0489106245553265,0.5195047390866967,silver,1,0,2,bronze,bronze
424,667,100.0,0.0,202993,0,0,-1,1,0,3,-0.3,0.0,1,Rodrigo,0.2,492,False,,2023-11-26T22:00:10.620789Z,5.4,202993.jpg,0.8,Bentancur,0.0,False,,a,Tottenham,6,4,3819,271,3777,59,0.0,0.7,Bentancur,145,0,0,0,6,0,0,0,1,0,0,0,12,24.0,21.4,17.0,6.0,2,0.72,0.31,1.03,5.11,417,186,368,189,371,184,415,192,,,,,,,0.45,0.0,0.19,0.64,3.17,3.72,118,72,403,186,490,231,643,249,1.24,0.0,1.2,0.11,2.4,0.22,Midfielder,Spurs,avail,"[Bentancur, Tottenham]",0.0,0.5,bronze,0.3421747501654046,0.6338903069765087,silver,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.01108,0.0,0.5,bronze,0,2,0,gold,gold
425,668,0.0,0.0,227127,0,0,0,0,0,3,0.0,0.0,0,Yves,0.8,493,False,International Duty - Unknown return date,2023-12-16T08:00:10.207505Z,5.0,227127.jpg,1.6,Bissouma,0.3,False,,i,Tottenham,6,24,82366,28,92017,712,0.2,4.8,Bissouma,1211,0,0,6,17,0,0,0,5,2,0,0,167,253.2,159.9,120.0,53.4,15,0.95,1.2,2.15,25.55,144,59,133,92,157,97,150,80,,,4.0,,,,0.07,0.0,0.09,0.16,1.9,1.26,196,123,306,138,353,153,273,89,1.11,0.45,3.56,1.07,11.13,3.34,Midfielder,Spurs,inj,"[Bissouma, Tottenham]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.2095720686010796,0.5829991592310977,silver,0.0,0.5,bronze,0.4279958806189767,0.6656729402433792,silver,0.2484556618877157,0.59810906432146,silver,0.0238150048442012,0.5094999143453715,silver,0.0,0.5,bronze,0.02947,0.0,0.5,bronze,0,2,0,gold,gold
426,669,100.0,100.0,436234,0,0,-1,1,0,3,0.2,0.7,1,Bryan,0.7,494,False,,2023-08-04T11:00:04.405468Z,4.9,436234.jpg,1.1,Gil Salvatierra,0.0,False,,a,Tottenham,6,9,1512,41,1426,56,0.1,1.8,Bryan,174,0,0,0,10,0,0,0,0,0,0,0,33,19.8,52.0,58.0,13.1,2,0.66,0.2,0.86,5.56,423,191,302,165,249,132,363,163,,,,,,,0.34,0.0,0.1,0.44,2.88,5.17,255,161,316,145,404,185,661,262,1.03,0.0,1.64,0.27,4.12,0.67,Midfielder,Spurs,avail,"[Bryan, Tottenham]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.0,0.5,bronze,0,2,0,gold,gold
427,670,100.0,100.0,115556,0,0,-2,2,0,2,2.5,3.0,2,Ben,3.0,495,False,,2023-11-02T14:30:08.810066Z,4.3,115556.jpg,2.1,Davies,0.6,False,,a,Tottenham,6,29,41073,2130,62990,1390,0.7,6.7,Davies,898,1,1,1,16,0,0,0,1,0,0,0,182,266.6,41.0,77.0,38.7,10,1.8,0.27,2.07,19.84,131,51,326,110,211,51,216,64,,,,,,,0.18,0.0,0.03,0.21,1.99,1.6,581,135,86,18,269,91,229,88,1.0,0.1,2.76,0.9,13.0,4.23,Defender,Spurs,avail,"[Davies, Tottenham]",0.596210582327709,0.724482721489309,silver,0.0,0.5,bronze,0.1103018428835598,0.5439150021129052,silver,0.6280253405068117,0.7350063300905669,silver,0.0,0.5,bronze,0.1359190864289215,0.5540573766450329,silver,0.0,0.5,bronze,0.3535972164014236,0.638179619624648,silver,0.0,0.5,bronze,0.05909,0.0,0.5,bronze,0,2,0,gold,gold
428,671,100.0,100.0,93264,0,0,-3,3,0,2,-0.2,0.3,1,Eric,0.3,496,False,,2023-12-03T23:30:10.698497Z,4.2,93264.jpg,0.5,Dier,0.5,False,,a,Tottenham,6,2,33321,325,98095,560,0.1,0.5,Dier,199,0,0,0,8,0,0,0,0,0,0,0,31,55.8,1.0,4.0,6.0,1,0.0,0.03,0.03,7.04,364,140,438,164,414,151,414,148,,,,,,,0.0,0.0,0.01,0.01,3.18,3.62,620,154,356,124,498,168,237,90,0.45,0.0,1.5,0.14,7.75,0.74,Defender,Spurs,avail,"[Dier, Tottenham]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.0,0.5,bronze,0,2,0,gold,gold
429,672,,,241157,0,0,-1,1,0,2,0.7,1.2,1,Emerson,1.2,497,False,,,4.4,241157.jpg,1.5,Leite de Souza Junior,0.8,False,,a,Tottenham,6,22,156966,578,184017,1278,0.3,5.0,E.Royal,777,1,0,0,20,0,0,0,3,0,0,4,165,233.4,64.5,35.0,33.5,7,0.13,0.65,0.78,21.1,168,60,272,87,296,93,243,75,,,,,,,0.02,0.0,0.08,0.1,2.44,2.32,530,112,255,87,358,130,198,76,0.81,0.0,2.23,0.76,11.27,3.84,Defender,Spurs,avail,"[E.Royal, Tottenham]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.4446581764132885,0.6717166008754286,silver,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0485045821800358,0.5193429436547644,silver,0.0,0.5,bronze,0.01598,0.0,0.5,bronze,0,2,0,gold,gold
430,674,,,132015,0,0,-3,3,0,3,0.8,1.3,1,Pierre-Emile,1.3,499,False,,,5.2,132015.jpg,1.1,Højbjerg,0.3,False,,a,Tottenham,6,21,16140,223,50439,433,0.2,4.0,Højbjerg,729,0,0,1,18,0,0,0,3,0,0,0,130,163.6,92.5,63.0,32.0,4,0.26,1.15,1.4,18.41,246,102,215,127,238,128,253,122,,,,,,,0.03,0.0,0.14,0.17,2.27,2.22,154,95,247,106,405,186,296,96,0.49,0.12,1.68,0.62,6.84,2.5,Midfielder,Spurs,avail,"[Højbjerg, Tottenham]",0.0,0.5,bronze,0.1582581630485864,0.5628733131637635,silver,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.00513,0.0,0.5,bronze,0,2,0,gold,gold
