,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,name,team,element_type,position,teamName,opponent,Date
1,92,13,10,0,False,2023-08-19T14:00:00Z,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-15055,282236,8481,23536,Baptiste,Brentford,3,Midfielder,Brentford,Fulham,2023-08-19
2,92,23,8,0,True,2023-08-26T14:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-47736,234868,2511,50247,Baptiste,Brentford,3,Midfielder,Brentford,Crystal Palace,2023-08-26
3,92,32,3,0,True,2023-09-02T14:00:00Z,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-62492,172601,153,62645,Baptiste,Brentford,3,Midfielder,Brentford,Bournemouth,2023-09-02
4,92,46,15,0,False,2023-09-16T16:30:00Z,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-33645,140446,152,33797,Baptiste,Brentford,3,Midfielder,Brentford,Newcastle,2023-09-16
5,92,52,9,0,True,2023-09-23T16:30:00Z,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-17552,123445,62,17614,Baptiste,Brentford,3,Midfielder,Brentford,Everton,2023-09-23
6,92,67,16,0,False,2023-10-01T13:00:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-16106,106708,72,16178,Baptiste,Brentford,3,Midfielder,Brentford,Nott'm Forest,2023-10-01
7,92,78,14,0,False,2023-10-07T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-11163,96232,930,12093,Baptiste,Brentford,3,Midfielder,Brentford,Man Utd,2023-10-07
8,92,83,6,0,True,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-5986,90821,2407,8393,Baptiste,Brentford,3,Midfielder,Brentford,Burnley,2023-10-21
9,92,95,7,0,False,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-3280,87756,3236,6516,Baptiste,Brentford,3,Midfielder,Brentford,Chelsea,2023-10-28
10,92,101,19,0,True,2023-11-04T15:00:00Z,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-2133,85867,2003,4136,Baptiste,Brentford,3,Midfielder,Brentford,West Ham,2023-11-04
11,92,117,11,0,False,2023-11-12T14:00:00Z,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-3248,82459,1106,4354,Baptiste,Brentford,3,Midfielder,Brentford,Liverpool,2023-11-12
12,92,121,1,1,True,2023-11-25T17:30:00Z,0,1,13,18,0,0,0,1,0,0,0,0,0,0,0,1,1.2,0.2,2.0,0.3,0,0.00,0.00,0.00,0.53,43,4489,88913,8335,3846,Baptiste,Brentford,3,Midfielder,Brentford,Arsenal,2023-11-25
13,92,133,12,6,True,2023-12-02T15:00:00Z,3,1,14,20,1,0,0,1,0,0,0,0,0,0,0,27,42.4,11.0,37.0,9.0,0,0.70,0.24,0.94,0.19,43,6064,94909,9443,3379,Baptiste,Brentford,3,Midfielder,Brentford,Luton,2023-12-02
14,92,142,5,2,False,2023-12-06T19:30:00Z,2,1,15,68,0,0,0,2,0,0,0,0,0,0,0,10,10.4,0.7,0.0,1.1,1,0.00,0.01,0.01,1.32,43,20850,117934,23861,3011,Baptiste,Brentford,3,Midfielder,Brentford,Brighton,2023-12-06
15,92,158,17,2,False,2023-12-09T15:00:00Z,1,0,16,64,0,0,0,1,0,0,0,0,0,0,0,16,7.6,12.8,0.0,2.0,1,0.00,0.01,0.01,0.61,43,13868,131999,19802,5934,Baptiste,Brentford,3,Midfielder,Brentford,Sheffield Utd,2023-12-09
16,92,163,2,0,True,2023-12-17T14:00:00Z,1,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,2296,133937,13893,11597,Baptiste,Brentford,3,Midfielder,Brentford,Aston Villa,2023-12-17
0,96,8,18,1,True,2023-08-13T13:00:00Z,2,2,1,90,0,0,0,2,0,0,0,0,0,0,0,16,20.8,0.7,4.0,2.6,1,0.00,0.01,0.01,1.26,45,0,22146,0,0,Collins,Brentford,2,Defender,Brentford,Spurs,2023-08-13
1,96,13,10,6,False,2023-08-19T14:00:00Z,0,3,2,90,0,0,1,0,0,0,0,0,0,0,0,29,14.4,1.0,13.0,2.8,1,0.08,0.20,0.28,0.46,45,836,26673,2488,1652,Collins,Brentford,2,Defender,Brentford,Fulham,2023-08-19
2,96,23,8,2,True,2023-08-26T14:00:00Z,1,1,3,90,0,0,0,1,0,0,0,0,0,0,0,12,8.8,1.1,8.0,1.8,1,0.05,0.07,0.12,0.80,45,4828,34518,6754,1926,Collins,Brentford,2,Defender,Brentford,Crystal Palace,2023-08-26
3,96,32,3,4,True,2023-09-02T14:00:00Z,2,2,4,9,0,1,0,0,0,0,0,0,0,0,0,17,19.6,14.0,2.0,3.6,0,0.00,0.17,0.17,0.00,45,1001,36863,3474,2473,Collins,Brentford,2,Defender,Brentford,Bournemouth,2023-09-02
4,96,46,15,1,False,2023-09-16T16:30:00Z,1,0,5,90,0,0,0,1,0,0,0,1,0,0,0,13,19.0,2.1,0.0,2.1,1,0.00,0.02,0.02,1.43,45,1710,40802,5698,3988,Collins,Brentford,2,Defender,Brentford,Newcastle,2023-09-16
5,96,52,9,1,True,2023-09-23T16:30:00Z,1,3,6,90,0,0,0,3,0,0,0,0,0,0,0,15,23.2,11.3,2.0,3.7,1,0.00,0.01,0.01,1.84,45,12891,56066,16503,3612,Collins,Brentford,2,Defender,Brentford,Everton,2023-09-23
6,96,67,16,2,False,2023-10-01T13:00:00Z,1,1,7,90,0,0,0,1,0,0,0,0,0,0,0,12,13.8,1.8,2.0,1.8,1,0.00,0.02,0.02,0.47,45,-5288,49915,2321,7609,Collins,Brentford,2,Defender,Brentford,Nott'm Forest,2023-10-01
7,96,78,14,0,False,2023-10-07T14:00:00Z,2,1,8,90,0,0,0,2,0,0,0,1,0,0,0,8,17.6,0.1,8.0,2.6,1,0.17,0.00,0.17,1.43,45,-3404,46760,1266,4670,Collins,Brentford,2,Defender,Brentford,Man Utd,2023-10-07
8,96,83,6,6,True,2023-10-21T14:00:00Z,3,0,9,90,0,0,1,0,0,0,0,0,0,0,0,24,18.6,3.8,2.0,2.4,1,0.00,0.00,0.00,1.14,45,8672,57485,12391,3719,Collins,Brentford,2,Defender,Brentford,Burnley,2023-10-21
9,96,95,7,6,False,2023-10-28T11:30:00Z,0,2,10,90,0,0,1,0,0,0,0,0,0,0,0,26,25.0,0.6,4.0,3.0,1,0.00,0.00,0.00,2.03,45,-4879,51955,2279,7158,Collins,Brentford,2,Defender,Brentford,Chelsea,2023-10-28
10,96,101,19,10,True,2023-11-04T15:00:00Z,3,2,11,90,1,0,0,2,0,0,0,0,0,0,3,33,61.8,0.3,48.0,11.0,1,0.15,0.00,0.15,2.09,45,1200,54227,4524,3324,Collins,Brentford,2,Defender,Brentford,West Ham,2023-11-04
11,96,117,11,1,False,2023-11-12T14:00:00Z,3,0,12,90,0,0,0,3,0,0,0,0,0,0,0,14,28.6,10.9,6.0,4.6,1,0.10,0.05,0.15,1.53,45,26452,84429,31520,5068,Collins,Brentford,2,Defender,Brentford,Liverpool,2023-11-12
12,96,121,1,0,True,2023-11-25T17:30:00Z,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-3419,79844,11842,15261,Collins,Brentford,2,Defender,Brentford,Arsenal,2023-11-25
13,96,133,12,0,True,2023-12-02T15:00:00Z,3,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-15740,64439,233,15973,Collins,Brentford,2,Defender,Brentford,Luton,2023-12-02
14,96,142,5,0,False,2023-12-06T19:30:00Z,2,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-7402,57388,112,7514,Collins,Brentford,2,Defender,Brentford,Brighton,2023-12-06
15,96,158,17,0,False,2023-12-09T15:00:00Z,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-6369,51021,61,6430,Collins,Brentford,2,Defender,Brentford,Sheffield Utd,2023-12-09
16,96,163,2,0,True,2023-12-17T14:00:00Z,1,2,17,14,0,0,0,2,0,0,0,0,0,0,0,2,2.4,0.0,0.0,0.2,0,0.00,0.00,0.00,0.55,45,-5046,45709,84,5130,Collins,Brentford,2,Defender,Brentford,Aston Villa,2023-12-17
0,98,8,18,1,True,2023-08-13T13:00:00Z,2,2,1,41,0,0,0,0,0,0,0,0,0,0,0,4,10.4,0.3,17.0,2.8,0,0.07,0.01,0.08,0.57,50,0,9965,0,0,Damsgaard,Brentford,3,Midfielder,Brentford,Spurs,2023-08-13
1,98,13,10,1,False,2023-08-19T14:00:00Z,0,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.3,0,0.00,0.00,0.00,0.09,50,-685,11150,825,1510,Damsgaard,Brentford,3,Midfielder,Brentford,Fulham,2023-08-19
2,98,23,8,0,True,2023-08-26T14:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-1568,9950,339,1907,Damsgaard,Brentford,3,Midfielder,Brentford,Crystal Palace,2023-08-26
3,98,32,3,0,True,2023-09-02T14:00:00Z,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-2224,7765,64,2288,Damsgaard,Brentford,3,Midfielder,Brentford,Bournemouth,2023-09-02
4,98,46,15,0,False,2023-09-16T16:30:00Z,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-1735,6108,30,1765,Damsgaard,Brentford,3,Midfielder,Brentford,Newcastle,2023-09-16
5,98,52,9,0,True,2023-09-23T16:30:00Z,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-605,5547,16,621,Damsgaard,Brentford,3,Midfielder,Brentford,Everton,2023-09-23
6,98,67,16,0,False,2023-10-01T13:00:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-553,4988,12,565,Damsgaard,Brentford,3,Midfielder,Brentford,Nott'm Forest,2023-10-01
7,98,78,14,0,False,2023-10-07T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-372,4618,15,387,Damsgaard,Brentford,3,Midfielder,Brentford,Man Utd,2023-10-07
8,98,83,6,0,True,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-293,4345,12,305,Damsgaard,Brentford,3,Midfielder,Brentford,Burnley,2023-10-21
9,98,95,7,0,False,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-184,4166,10,194,Damsgaard,Brentford,3,Midfielder,Brentford,Chelsea,2023-10-28
10,98,101,19,0,True,2023-11-04T15:00:00Z,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-128,4045,6,134,Damsgaard,Brentford,3,Midfielder,Brentford,West Ham,2023-11-04
11,98,117,11,0,False,2023-11-12T14:00:00Z,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-94,3943,5,99,Damsgaard,Brentford,3,Midfielder,Brentford,Liverpool,2023-11-12
12,98,121,1,0,True,2023-11-25T17:30:00Z,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-74,3875,9,83,Damsgaard,Brentford,3,Midfielder,Brentford,Arsenal,2023-11-25
13,98,133,12,0,True,2023-12-02T15:00:00Z,3,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-32,3855,6,38,Damsgaard,Brentford,3,Midfielder,Brentford,Luton,2023-12-02
14,98,142,5,1,False,2023-12-06T19:30:00Z,2,1,15,21,0,0,0,0,0,0,0,0,0,0,0,5,9.4,4.2,0.0,1.4,0,0.00,0.01,0.01,0.20,48,-13,3842,9,22,Damsgaard,Brentford,3,Midfielder,Brentford,Brighton,2023-12-06
15,98,158,17,1,False,2023-12-09T15:00:00Z,1,0,16,25,0,0,0,0,0,0,0,0,0,0,0,1,0.6,4.8,2.0,0.7,0,0.00,0.01,0.01,0.27,48,67,3932,93,26,Damsgaard,Brentford,3,Midfielder,Brentford,Sheffield Utd,2023-12-09
16,98,163,2,3,True,2023-12-17T14:00:00Z,1,2,17,67,0,0,1,0,0,0,0,0,0,0,0,7,17.4,18.5,17.0,5.3,1,0.21,0.10,0.31,0.85,48,0,3967,52,52,Damsgaard,Brentford,3,Midfielder,Brentford,Aston Villa,2023-12-17
0,99,8,18,0,True,2023-08-13T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,10712,0,0,Dasilva,Brentford,3,Midfielder,Brentford,Spurs,2023-08-13
1,99,13,10,1,False,2023-08-19T14:00:00Z,0,3,2,9,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,2.0,0.1,0,0.00,0.00,0.00,0.07,50,-1107,10950,596,1703,Dasilva,Brentford,3,Midfielder,Brentford,Fulham,2023-08-19
2,99,23,8,0,True,2023-08-26T14:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-3152,7864,75,3227,Dasilva,Brentford,3,Midfielder,Brentford,Crystal Palace,2023-08-26
3,99,32,3,0,True,2023-09-02T14:00:00Z,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-2136,5780,15,2151,Dasilva,Brentford,3,Midfielder,Brentford,Bournemouth,2023-09-02
4,99,46,15,0,False,2023-09-16T16:30:00Z,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-1214,4618,37,1251,Dasilva,Brentford,3,Midfielder,Brentford,Newcastle,2023-09-16
5,99,52,9,0,True,2023-09-23T16:30:00Z,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-511,4131,17,528,Dasilva,Brentford,3,Midfielder,Brentford,Everton,2023-09-23
6,99,67,16,0,False,2023-10-01T13:00:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-439,3693,11,450,Dasilva,Brentford,3,Midfielder,Brentford,Nott'm Forest,2023-10-01
7,99,78,14,0,False,2023-10-07T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-314,3380,11,325,Dasilva,Brentford,3,Midfielder,Brentford,Man Utd,2023-10-07
8,99,83,6,0,True,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-206,3192,10,216,Dasilva,Brentford,3,Midfielder,Brentford,Burnley,2023-10-21
9,99,95,7,0,False,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-133,3064,17,150,Dasilva,Brentford,3,Midfielder,Brentford,Chelsea,2023-10-28
10,99,101,19,0,True,2023-11-04T15:00:00Z,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-110,2958,10,120,Dasilva,Brentford,3,Midfielder,Brentford,West Ham,2023-11-04
11,99,117,11,0,False,2023-11-12T14:00:00Z,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-71,2886,6,77,Dasilva,Brentford,3,Midfielder,Brentford,Liverpool,2023-11-12
12,99,121,1,0,True,2023-11-25T17:30:00Z,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-57,2829,11,68,Dasilva,Brentford,3,Midfielder,Brentford,Arsenal,2023-11-25
13,99,133,12,0,True,2023-12-02T15:00:00Z,3,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-45,2788,10,55,Dasilva,Brentford,3,Midfielder,Brentford,Luton,2023-12-02
14,99,142,5,0,False,2023-12-06T19:30:00Z,2,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-16,2769,7,23,Dasilva,Brentford,3,Midfielder,Brentford,Brighton,2023-12-06
15,99,158,17,0,False,2023-12-09T15:00:00Z,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-31,2740,8,39,Dasilva,Brentford,3,Midfielder,Brentford,Sheffield Utd,2023-12-09
16,99,163,2,0,True,2023-12-17T14:00:00Z,1,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-41,2697,9,50,Dasilva,Brentford,3,Midfielder,Brentford,Aston Villa,2023-12-17
0,101,8,18,2,True,2023-08-13T13:00:00Z,2,2,1,90,0,0,0,2,0,0,0,0,0,4,0,17,34.8,0.0,0.0,3.5,1,0.00,0.00,0.00,1.26,45,0,159379,0,0,Flekken,Brentford,1,Goalkeeper,Brentford,Spurs,2023-08-13
1,101,13,10,6,False,2023-08-19T14:00:00Z,0,3,2,90,0,0,1,0,0,0,0,0,0,2,0,28,19.2,0.0,0.0,1.9,1,0.00,0.00,0.00,0.46,45,7871,181430,16379,8508,Flekken,Brentford,1,Goalkeeper,Brentford,Fulham,2023-08-19
2,101,23,8,4,True,2023-08-26T14:00:00Z,1,1,3,90,0,0,0,1,0,0,0,0,0,4,1,22,32.0,0.0,0.0,3.2,1,0.00,0.00,0.00,0.80,45,32134,221996,48159,16025,Flekken,Brentford,1,Goalkeeper,Brentford,Crystal Palace,2023-08-26
3,101,32,3,2,True,2023-09-02T14:00:00Z,2,2,4,90,0,0,0,2,0,0,0,0,0,3,0,17,31.4,0.0,0.0,3.1,1,0.00,0.00,0.00,2.02,45,46479,278840,63775,17296,Flekken,Brentford,1,Goalkeeper,Brentford,Bournemouth,2023-09-02
4,101,46,15,1,False,2023-09-16T16:30:00Z,1,0,5,90,0,0,0,1,0,0,0,1,0,1,0,6,6.6,0.0,0.0,0.7,1,0.00,0.00,0.00,1.43,45,10622,289170,39379,28757,Flekken,Brentford,1,Goalkeeper,Brentford,Newcastle,2023-09-16
5,101,52,9,2,True,2023-09-23T16:30:00Z,1,3,6,90,0,0,0,3,0,0,0,0,0,3,0,18,23.2,0.0,0.0,2.3,1,0.00,0.00,0.00,1.84,45,91052,388161,107282,16230,Flekken,Brentford,1,Goalkeeper,Brentford,Everton,2023-09-23
6,101,67,16,2,False,2023-10-01T13:00:00Z,1,1,7,90,0,0,0,1,0,0,0,0,0,0,0,13,5.6,0.0,0.0,0.6,1,0.00,0.00,0.00,0.47,45,-22952,360006,9521,32473,Flekken,Brentford,1,Goalkeeper,Brentford,Nott'm Forest,2023-10-01
7,101,78,14,0,False,2023-10-07T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-39958,319162,5610,45568,Flekken,Brentford,1,Goalkeeper,Brentford,Man Utd,2023-10-07
8,101,83,6,6,True,2023-10-21T14:00:00Z,3,0,9,90,0,0,1,0,0,0,0,0,0,1,0,24,9.8,0.0,0.0,1.0,1,0.00,0.00,0.00,1.14,45,-22075,301633,9110,31185,Flekken,Brentford,1,Goalkeeper,Brentford,Burnley,2023-10-21
9,101,95,7,6,False,2023-10-28T11:30:00Z,0,2,10,90,0,0,1,0,0,0,0,0,0,2,0,24,17.0,0.0,0.0,1.7,1,0.00,0.06,0.06,2.03,45,-15961,286069,7472,23433,Flekken,Brentford,1,Goalkeeper,Brentford,Chelsea,2023-10-28
10,101,101,19,0,True,2023-11-04T15:00:00Z,3,2,11,45,0,0,0,2,0,0,0,0,0,0,0,3,2.2,0.0,0.0,0.2,1,0.00,0.00,0.00,1.84,45,5247,294000,14981,9734,Flekken,Brentford,1,Goalkeeper,Brentford,West Ham,2023-11-04
11,101,117,11,3,False,2023-11-12T14:00:00Z,3,0,12,90,0,0,0,3,0,0,0,0,0,8,0,27,44.6,0.0,0.0,4.5,1,0.00,0.00,0.00,1.53,45,-24002,267923,2879,26881,Flekken,Brentford,1,Goalkeeper,Brentford,Liverpool,2023-11-12
12,101,121,1,3,True,2023-11-25T17:30:00Z,0,1,13,90,0,0,0,1,0,0,0,0,0,3,0,13,27.0,0.0,0.0,2.7,1,0.00,0.00,0.00,1.52,45,1726,272125,10040,8314,Flekken,Brentford,1,Goalkeeper,Brentford,Arsenal,2023-11-25
13,101,133,12,2,True,2023-12-02T15:00:00Z,3,1,14,90,0,0,0,1,0,0,0,0,0,0,0,7,5.0,0.0,0.0,0.5,1,0.00,0.00,0.00,0.23,45,59006,339441,64836,5830,Flekken,Brentford,1,Goalkeeper,Brentford,Luton,2023-12-02
14,101,142,5,2,False,2023-12-06T19:30:00Z,2,1,15,90,0,0,0,2,0,0,0,0,0,5,0,18,38.4,0.0,0.0,3.8,1,0.00,0.00,0.00,1.52,45,-15961,318393,10071,26032,Flekken,Brentford,1,Goalkeeper,Brentford,Brighton,2023-12-06
15,101,158,17,3,False,2023-12-09T15:00:00Z,1,0,16,90,0,0,0,1,0,0,0,0,0,3,0,18,22.4,0.0,0.0,2.2,1,0.00,0.00,0.00,0.89,45,17762,339965,27870,10108,Flekken,Brentford,1,Goalkeeper,Brentford,Sheffield Utd,2023-12-09
16,101,163,2,2,True,2023-12-17T14:00:00Z,1,2,17,90,0,0,0,2,0,0,0,0,0,3,0,14,20.4,0.0,0.0,2.0,1,0.00,0.00,0.00,1.42,45,-21771,313881,4026,25797,Flekken,Brentford,1,Goalkeeper,Brentford,Aston Villa,2023-12-17
0,103,8,18,4,True,2023-08-13T13:00:00Z,2,2,1,90,0,1,0,2,0,0,0,0,0,0,0,20,33.8,36.3,6.0,7.6,1,0.00,0.74,0.74,1.26,45,0,172752,0,0,Henry,Brentford,2,Defender,Brentford,Spurs,2023-08-13
1,103,13,10,5,False,2023-08-19T14:00:00Z,0,3,2,90,0,0,1,0,0,0,0,1,0,0,0,18,7.0,1.9,2.0,1.1,1,0.00,0.09,0.09,0.46,45,166244,383149,178765,12521,Henry,Brentford,2,Defender,Brentford,Fulham,2023-08-19
2,103,23,8,2,True,2023-08-26T14:00:00Z,1,1,3,90,0,0,0,1,0,0,0,0,0,0,0,14,24.8,16.2,6.0,4.7,1,0.05,0.04,0.09,0.80,46,200548,609606,233325,32777,Henry,Brentford,2,Defender,Brentford,Crystal Palace,2023-08-26
3,103,32,3,1,True,2023-09-02T14:00:00Z,2,2,4,90,0,0,0,2,0,0,0,0,0,0,0,15,3.4,13.0,3.0,1.9,1,0.02,0.02,0.04,2.02,46,67338,694767,107578,40240,Henry,Brentford,2,Defender,Brentford,Bournemouth,2023-09-02
4,103,46,15,1,False,2023-09-16T16:30:00Z,1,0,5,41,0,0,0,0,0,0,0,0,0,0,0,7,3.8,0.5,0.0,0.4,1,0.00,0.01,0.01,0.58,46,-32951,656216,36085,69036,Henry,Brentford,2,Defender,Brentford,Newcastle,2023-09-16
5,103,52,9,0,True,2023-09-23T16:30:00Z,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,46,-274060,381592,3332,277392,Henry,Brentford,2,Defender,Brentford,Everton,2023-09-23
6,103,67,16,0,False,2023-10-01T13:00:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-138813,242102,102,138915,Henry,Brentford,2,Defender,Brentford,Nott'm Forest,2023-10-01
7,103,78,14,0,False,2023-10-07T14:00:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-61423,184673,118,61541,Henry,Brentford,2,Defender,Brentford,Man Utd,2023-10-07
8,103,83,6,0,True,2023-10-21T14:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-29045,158636,183,29228,Henry,Brentford,2,Defender,Brentford,Burnley,2023-10-21
9,103,95,7,0,False,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-17440,141482,121,17561,Henry,Brentford,2,Defender,Brentford,Chelsea,2023-10-28
10,103,101,19,0,True,2023-11-04T15:00:00Z,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-13175,128597,105,13280,Henry,Brentford,2,Defender,Brentford,West Ham,2023-11-04
11,103,117,11,0,False,2023-11-12T14:00:00Z,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-7806,120860,50,7856,Henry,Brentford,2,Defender,Brentford,Liverpool,2023-11-12
